Station,Time,Pressure,Altitude,Temperature,Dewpoint,WD,WS
47122,6/25/2018 18:00,400,7530,-13.7,-15.2,250,37
47122,6/25/2018 18:00,500,5800,-4.1,-5,250,33
47122,6/25/2018 18:00,700,3077,9.8,-4.2,215,19
47122,6/25/2018 18:00,850,1439,18.2,11.2,175,14
47122,6/25/2018 18:00,925,707,22.4,12.4,190,5
47122,6/25/2018 18:00,1000,28,24.6,15.6,285,2
47122,6/26/2018 6:00,30,24200,-51.7,-72.7,105,9
47122,6/26/2018 6:00,50,20940,-58.3,-81.3,110,14
47122,6/26/2018 6:00,70,18860,-67.5,-87.5,30,12
47122,6/26/2018 6:00,100,16730,-69.9,-87.9,315,30
47122,6/26/2018 6:00,150,14290,-63.5,-75.5,285,36
47122,6/26/2018 6:00,200,12460,-48.7,-57.7,265,43
47122,6/26/2018 6:00,250,10950,-35.5,-43.5,280,37
47122,6/26/2018 6:00,300,9650,-25.3,-29.4,280,32
47122,6/26/2018 6:00,400,7500,-11.1,-15.7,255,36
47122,6/26/2018 6:00,500,5760,-4.3,-6.4,245,59
47122,6/26/2018 6:00,700,3029,9,5.9,245,57
47122,6/26/2018 6:00,850,1383,18.4,17.4,230,36
47122,6/26/2018 6:00,925,649,21.8,20.2,225,35
47122,6/26/2018 6:00,1000,469,,,,
47122,6/26/2018 12:00,70,18830,-68.5,-77.5,340,3
47122,6/26/2018 12:00,100,16710,-70.9,-80.9,295,22
47122,6/26/2018 12:00,150,14270,-63.3,-73.3,285,48
47122,6/26/2018 12:00,200,12450,-49.3,-58.3,255,50
47122,6/26/2018 12:00,250,10940,-37.3,-41.4,265,58
47122,6/26/2018 12:00,300,9650,-26.7,-29.4,255,39
47122,6/26/2018 12:00,400,7500,-11.7,-12.5,245,35
47122,6/26/2018 12:00,500,5760,-0.3,-0.4,255,47
47122,6/26/2018 12:00,700,3015,12.2,11.6,250,64
47122,6/26/2018 12:00,850,1359,18.8,18,250,48
47122,6/26/2018 12:00,925,626,21.6,20.6,235,38
47122,6/26/2018 12:00,1000,443,,,,
47122,6/26/2018 18:00,10,31370,-40.7,-76.7,65,27
47122,6/26/2018 18:00,20,26730,-45.5,-80.5,95,22
47122,6/26/2018 18:00,30,24090,-54.5,-86.5,70,29
47122,6/26/2018 18:00,50,20870,-59.5,-86.5,35,14
47122,6/26/2018 18:00,70,18810,-68.5,-96.5,315,16
47122,6/26/2018 18:00,100,16700,-70.3,-97.3,295,34
47122,6/26/2018 18:00,150,14240,-61.1,-80.1,270,52
47122,6/26/2018 18:00,200,12410,-47.9,-77.9,255,63
47122,6/26/2018 18:00,250,10900,-36.3,-51.3,260,59
47122,6/26/2018 18:00,300,9600,-26.5,-33.5,265,81
47122,6/26/2018 18:00,400,7470,-12.7,-14.5,250,56
47122,6/26/2018 18:00,500,5740,-4.5,-6.2,260,43
47122,6/26/2018 18:00,700,3002,10.8,2.8,275,35
47122,6/26/2018 18:00,850,1356,16.2,12.8,265,36
47122,6/26/2018 18:00,925,631,17.4,16.7,240,20
47122,6/26/2018 18:00,1000,459,,,,
47122,6/27/2018 0:00,10,31570,-37.7,-74.7,115,27
47122,6/27/2018 0:00,20,26860,-45.3,-80.3,90,21
47122,6/27/2018 0:00,30,24180,-51.9,-84.9,80,19
47122,6/27/2018 0:00,50,20940,-58.5,-89.5,90,11
47122,6/27/2018 0:00,70,18850,-66.3,-94.3,325,5
47122,6/27/2018 0:00,100,16690,-67.9,-95.9,250,30
47122,6/27/2018 0:00,150,14230,-61.5,-81.5,255,67
47122,6/27/2018 0:00,200,12390,-48.3,-55.3,250,85
47122,6/27/2018 0:00,250,10880,-35.7,-42.7,235,72
47122,6/27/2018 0:00,300,9580,-26.7,-36.7,250,73
47122,6/27/2018 0:00,400,7460,-14.9,-31.9,275,51
47122,6/27/2018 0:00,500,5730,-4.7,-28.7,270,48
47122,6/27/2018 0:00,700,3004,9,-6,335,16
47122,6/27/2018 0:00,850,1359,19.6,6.6,315,24
47122,6/27/2018 0:00,925,639,17.2,16.1,240,9
47122,6/27/2018 0:00,1000,468,,,,
47122,6/27/2018 6:00,10,31490,-36.7,-74.7,85,30
47122,6/27/2018 6:00,20,26810,-48.7,-82.7,65,15
47122,6/27/2018 6:00,30,24150,-50.7,-83.7,95,22
47122,6/27/2018 6:00,50,20890,-61.1,-91.1,120,12
47122,6/27/2018 6:00,70,18810,-66.3,-94.3,210,11
47122,6/27/2018 6:00,100,16670,-68.5,-96.5,260,35
47122,6/27/2018 6:00,150,14180,-58.7,-89.7,270,74
47122,6/27/2018 6:00,200,12340,-48.3,-58.3,245,94
47122,6/27/2018 6:00,250,10820,-36.3,-49.3,245,100
47122,6/27/2018 6:00,300,9550,-31.7,-38.7,270,81
47122,6/27/2018 6:00,400,7440,-16.3,-33.3,265,63
47122,6/27/2018 6:00,500,5720,-4.5,-49.5,275,48
47122,6/27/2018 6:00,700,3018,9.6,-3.4,285,20
47122,6/27/2018 6:00,850,1373,18.4,12.4,240,13
47122,6/27/2018 6:00,925,646,19.2,15.9,105,3
47122,6/27/2018 6:00,1000,465,,,,
47122,6/27/2018 12:00,10,31440,-38.1,-75.1,80,21
47122,6/27/2018 12:00,20,26740,-47.7,-81.7,75,18
47122,6/27/2018 12:00,30,24110,-54.9,-86.9,90,11
47122,6/27/2018 12:00,50,20860,-59.7,-89.7,25,12
47122,6/27/2018 12:00,70,18780,-64.9,-93.9,270,13
47122,6/27/2018 12:00,100,16630,-67.7,-95.7,255,38
47122,6/27/2018 12:00,150,14130,-58.5,-89.5,270,83
47122,6/27/2018 12:00,200,12290,-49.1,-82.1,250,90
47122,6/27/2018 12:00,250,10790,-38.1,-51.1,260,90
47122,6/27/2018 12:00,300,9520,-31.3,-33.8,265,91
47122,6/27/2018 12:00,400,7430,-17.3,-30.3,270,60
47122,6/27/2018 12:00,500,5710,-6.9,-54.9,260,42
47122,6/27/2018 12:00,700,3020,10.2,-2.8,245,24
47122,6/27/2018 12:00,850,1377,17.2,13.2,230,16
47122,6/27/2018 12:00,925,647,19.8,18.6,200,17
47122,6/27/2018 12:00,1000,468,,,,
47122,6/27/2018 18:00,20,26710,-46.5,-80.5,110,18
47122,6/27/2018 18:00,30,24070,-51.9,-84.9,65,18
47122,6/27/2018 18:00,50,20830,-59.5,-89.5,75,20
47122,6/27/2018 18:00,70,18750,-64.9,-93.9,285,15
47122,6/27/2018 18:00,100,16600,-65.1,-94.1,250,33
47122,6/27/2018 18:00,150,14100,-59.9,-89.9,275,101
47122,6/27/2018 18:00,200,12270,-49.9,-82.9,250,118
47122,6/27/2018 18:00,250,10770,-37.5,-74.5,245,114
47122,6/27/2018 18:00,300,9500,-33.1,-37.1,250,92
47122,6/27/2018 18:00,400,7410,-18.3,-27.3,265,56
47122,6/27/2018 18:00,500,5700,-5.5,-50.5,250,52
47122,6/27/2018 18:00,700,3004,10.4,-0.6,270,22
47122,6/27/2018 18:00,850,1362,12.4,4.4,240,11
47122,6/27/2018 18:00,925,639,18.8,18.2,225,10
47122,6/27/2018 18:00,1000,462,,,,
47122,6/28/2018 0:00,10,31420,-38.9,-74.9,95,23
47122,6/28/2018 0:00,20,26740,-46.1,-80.1,95,17
47122,6/28/2018 0:00,30,24080,-51.7,-83.7,95,27
47122,6/28/2018 0:00,50,20830,-59.7,-89.7,150,7
47122,6/28/2018 0:00,70,18750,-68.5,-95.5,295,8
47122,6/28/2018 0:00,100,16580,-61.3,-90.3,270,26
47122,6/28/2018 0:00,150,14110,-62.5,-79.5,255,94
47122,6/28/2018 0:00,200,12290,-50.7,-60.7,245,108
47122,6/28/2018 0:00,250,10800,-39.7,-51.7,230,92
47122,6/28/2018 0:00,300,9530,-29.7,-38.7,225,90
47122,6/28/2018 0:00,400,7430,-17.9,-18.3,245,65
47122,6/28/2018 0:00,500,5730,-7.5,-43.5,260,45
47122,6/28/2018 0:00,700,3044,8.4,-1.6,280,19
47122,6/28/2018 0:00,850,1408,15.4,15.2,235,10
47122,6/28/2018 0:00,925,683,19.4,17,180,8
47122,6/28/2018 0:00,1000,,,,,
47122,6/28/2018 6:00,20,26750,-48.1,-81.1,95,16
47122,6/28/2018 6:00,30,24100,-52.9,-84.9,135,18
47122,6/28/2018 6:00,50,20840,-57.3,-87.3,80,16
47122,6/28/2018 6:00,70,18760,-64.9,-92.9,275,13
47122,6/28/2018 6:00,100,16590,-67.5,-94.5,245,41
47122,6/28/2018 6:00,150,14100,-57.5,-87.5,245,75
47122,6/28/2018 6:00,200,12250,-49.5,-82.5,235,111
47122,6/28/2018 6:00,250,10770,-39.5,-45.5,225,96
47122,6/28/2018 6:00,300,9500,-31.7,-40.7,240,99
47122,6/28/2018 6:00,400,7410,-17.5,-40.5,255,55
47122,6/28/2018 6:00,500,5710,-8.7,-13.1,260,39
47122,6/28/2018 6:00,700,3024,6.8,1.8,250,13
47122,6/28/2018 6:00,850,1398,16,15.2,220,17
47122,6/28/2018 6:00,925,672,19,17.1,205,22
47122,6/28/2018 6:00,1000,,,,,
47122,6/28/2018 12:00,10,31440,-39.3,-75.3,105,30
47122,6/28/2018 12:00,20,26760,-48.7,-81.7,70,15
47122,6/28/2018 12:00,30,24120,-51.7,-83.7,65,11
47122,6/28/2018 12:00,50,20870,-57.7,-87.7,150,13
47122,6/28/2018 12:00,70,18780,-65.5,-93.5,315,18
47122,6/28/2018 12:00,100,16590,-62.3,-91.3,250,38
47122,6/28/2018 12:00,150,14060,-56.9,-86.9,245,78
47122,6/28/2018 12:00,200,12210,-49.7,-57.7,225,114
47122,6/28/2018 12:00,250,10720,-38.9,-47.9,225,120
47122,6/28/2018 12:00,300,9450,-33.1,-71.1,230,90
47122,6/28/2018 12:00,400,7370,-21.9,-52.9,235,48
47122,6/28/2018 12:00,500,5690,-11.5,-12,245,40
47122,6/28/2018 12:00,700,3024,6,2.5,265,38
47122,6/28/2018 12:00,850,1405,15.2,15,265,19
47122,6/28/2018 12:00,925,679,19.2,18.1,245,16
47122,6/28/2018 12:00,1000,,,,,
47122,6/28/2018 18:00,30,24460,-62.7,-91.7,130,9
47122,6/28/2018 18:00,50,21330,-62.7,-91.7,260,18
47122,6/28/2018 18:00,70,19250,-61.9,-90.9,230,69
47122,6/28/2018 18:00,100,17000,-53.5,-85.5,230,73
47122,6/28/2018 18:00,150,14380,-49.3,-82.3,220,125
47122,6/28/2018 18:00,200,12450,-38.3,-46.3,220,114
47122,6/28/2018 18:00,250,10880,-31.3,-70.3,220,94
47122,6/28/2018 18:00,300,9570,-26.1,-67.1,225,69
47122,6/28/2018 18:00,400,7450,-14.5,-44.5,235,49
47122,6/28/2018 18:00,500,5730,-6.7,-19.7,255,32
47122,6/28/2018 18:00,700,3031,8.2,6.1,265,23
47122,6/28/2018 18:00,850,1404,15,14.8,235,15
47122,6/28/2018 18:00,925,681,18.4,17.8,225,9
47122,6/28/2018 18:00,1000,,,,,
47122,6/29/2018 0:00,30,24040,-61.3,-90.3,80,4
47122,6/29/2018 0:00,50,20910,-63.1,-92.1,240,19
47122,6/29/2018 0:00,70,18830,-60.7,-89.7,260,40
47122,6/29/2018 0:00,100,16590,-58.7,-88.7,230,61
47122,6/29/2018 0:00,150,14050,-56.3,-87.3,225,119
47122,6/29/2018 0:00,200,12180,-47.1,-64.1,220,132
47122,6/29/2018 0:00,250,10690,-43.9,-78.9,230,93
47122,6/29/2018 0:00,300,9450,-37.7,-74.7,240,56
47122,6/29/2018 0:00,400,7400,-20.9,-62.9,285,44
47122,6/29/2018 0:00,500,5720,-9.1,-34.1,265,33
47122,6/29/2018 0:00,700,3046,5.2,-2.8,250,14
47122,6/29/2018 0:00,850,1426,15.2,12.5,225,7
47122,6/29/2018 0:00,925,703,17.8,14.8,205,13
47122,6/29/2018 0:00,1000,,,,,
47122,6/29/2018 6:00,30,24100,-50.9,-82.9,110,16
47122,6/29/2018 6:00,50,20840,-58.9,-88.9,135,12
47122,6/29/2018 6:00,70,18740,-62.1,-91.1,255,4
47122,6/29/2018 6:00,100,16550,-63.3,-91.3,220,32
47122,6/29/2018 6:00,150,14020,-56.3,-87.3,230,61
47122,6/29/2018 6:00,200,12190,-52.3,-66.3,220,121
47122,6/29/2018 6:00,250,10710,-45.9,-63.9,230,82
47122,6/29/2018 6:00,300,9480,-37.7,-48.7,235,48
47122,6/29/2018 6:00,400,7440,-22.5,-52.5,235,30
47122,6/29/2018 6:00,500,5750,-7.7,-31.7,255,19
47122,6/29/2018 6:00,700,3067,5.8,-1.2,245,19
47122,6/29/2018 6:00,850,1444,15.8,11.3,225,11
47122,6/29/2018 6:00,925,720,19.8,16.9,240,10
47122,6/29/2018 6:00,1000,,,,,
47122,6/29/2018 12:00,10,31230,-41.5,-76.5,100,36
47122,6/29/2018 12:00,20,26640,-51.3,-83.3,110,16
47122,6/29/2018 12:00,30,24030,-54.9,-85.9,160,12
47122,6/29/2018 12:00,50,20780,-59.3,-89.3,150,16
47122,6/29/2018 12:00,70,18690,-61.9,-90.9,150,7
47122,6/29/2018 12:00,100,16490,-60.7,-89.7,230,36
47122,6/29/2018 12:00,150,13950,-55.1,-86.1,235,54
47122,6/29/2018 12:00,200,12110,-55.1,-86.1,230,70
47122,6/29/2018 12:00,250,10670,-47.5,-56.5,240,51
47122,6/29/2018 12:00,300,,,,,
47122,6/29/2018 12:00,400,7410,-25.9,-29.5,235,34
47122,6/29/2018 12:00,500,5750,-12.3,-55.3,235,33
47122,6/29/2018 12:00,700,3073,7.2,-5.8,225,15
47122,6/29/2018 12:00,850,1445,16.8,4.8,220,10
47122,6/29/2018 12:00,925,718,19.8,16.4,220,10
47122,6/29/2018 12:00,1000,,,,,
47122,6/29/2018 18:00,10,31380,-40.3,-76.3,85,29
47122,6/29/2018 18:00,20,26730,-48.9,-81.9,95,29
47122,6/29/2018 18:00,30,24100,-53.7,-84.7,110,19
47122,6/29/2018 18:00,50,20850,-58.1,-88.1,110,8
47122,6/29/2018 18:00,70,18740,-62.1,-91.1,210,12
47122,6/29/2018 18:00,100,16550,-61.1,-90.1,235,25
47122,6/29/2018 18:00,150,14020,-59.3,-89.3,240,57
47122,6/29/2018 18:00,200,12200,-56.5,-63.5,230,71
47122,6/29/2018 18:00,250,10760,-46.7,-53.7,235,62
47122,6/29/2018 18:00,300,9530,-36.7,-40.6,225,57
47122,6/29/2018 18:00,400,7470,-21.3,-22.6,235,41
47122,6/29/2018 18:00,500,5780,-9.3,-39.3,245,32
47122,6/29/2018 18:00,700,3103,5.4,0.4,225,15
47122,6/29/2018 18:00,850,1482,15.6,15.4,190,17
47122,6/29/2018 18:00,925,755,20.2,17.6,210,17
47122,6/29/2018 18:00,1000,78,20.8,18.3,260,1
47122,6/30/2018 0:00,100,16560,-64.5,-92.5,240,42
47122,6/30/2018 0:00,150,14050,-61.3,-90.3,215,63
47122,6/30/2018 0:00,200,12250,-56.3,-66.3,210,100
47122,6/30/2018 0:00,250,10800,-45.1,-57.1,215,70
47122,6/30/2018 0:00,300,9560,-34.3,-44.3,215,58
47122,6/30/2018 0:00,400,7480,-20.5,-22.9,220,45
47122,6/30/2018 0:00,500,5800,-10.3,-23.3,250,16
47122,6/30/2018 0:00,700,3114,4.6,1.2,195,13
47122,6/30/2018 0:00,850,1497,15.2,14.7,185,10
47122,6/30/2018 0:00,925,772,19.2,17.1,205,7
47122,6/30/2018 0:00,1000,95,24,19.8,170,8
47122,6/30/2018 6:00,20,26820,-48.5,-81.5,50,15
47122,6/30/2018 6:00,30,24160,-52.7,-84.7,135,13
47122,6/30/2018 6:00,50,20890,-56.1,-87.1,85,4
47122,6/30/2018 6:00,70,18780,-62.9,-91.9,195,20
47122,6/30/2018 6:00,100,16580,-61.1,-90.1,260,18
47122,6/30/2018 6:00,150,14080,-63.1,-80.1,220,77
47122,6/30/2018 6:00,200,12300,-55.1,-66.1,205,95
47122,6/30/2018 6:00,250,10840,-43.3,-50.3,210,77
47122,6/30/2018 6:00,300,9580,-32.5,-36.3,205,79
47122,6/30/2018 6:00,400,7490,-18.3,-20.6,220,57
47122,6/30/2018 6:00,500,5810,-11.1,-19.1,230,16
47122,6/30/2018 6:00,700,3125,6.8,-4.2,210,15
47122,6/30/2018 6:00,850,1503,15,14.8,170,7
47122,6/30/2018 6:00,925,777,20.6,17.3,170,7
47122,6/30/2018 6:00,1000,94,27.4,20.4,120,6
47122,6/30/2018 12:00,50,20910,-57.5,-87.5,15,6
47122,6/30/2018 12:00,70,18800,-58.9,-88.9,180,4
47122,6/30/2018 12:00,100,16610,-61.5,-90.5,215,13
47122,6/30/2018 12:00,150,14110,-63.7,-75.7,225,63
47122,6/30/2018 12:00,200,12330,-55.5,-63.5,210,91
47122,6/30/2018 12:00,250,10870,-42.5,-49.5,220,82
47122,6/30/2018 12:00,300,9610,-31.7,-35.3,220,73
47122,6/30/2018 12:00,400,7520,-18.1,-20.1,220,50
47122,6/30/2018 12:00,500,5820,-9.1,-12.7,215,28
47122,6/30/2018 12:00,700,3133,6.6,3.1,170,6
47122,6/30/2018 12:00,850,1506,16,13.5,180,13
47122,6/30/2018 12:00,925,779,20.4,15.4,175,14
47122,6/30/2018 12:00,1000,99,24,19.6,155,11
47122,6/30/2018 18:00,70,18770,-62.1,-70.1,170,7
47122,6/30/2018 18:00,100,16590,-64.9,-73.9,230,27
47122,6/30/2018 18:00,150,14120,-70.1,-78.1,245,72
47122,6/30/2018 18:00,200,12360,-55.5,-62.5,220,62
47122,6/30/2018 18:00,250,10890,-42.1,-47.1,215,58
47122,6/30/2018 18:00,300,9630,-31.5,-34.2,210,51
47122,6/30/2018 18:00,400,7520,-16.5,-17.6,205,49
47122,6/30/2018 18:00,500,5810,-6.7,-6.8,210,43
47122,6/30/2018 18:00,700,3120,6.8,2,90,14
47122,6/30/2018 18:00,850,1500,14.6,13.8,115,6
47122,6/30/2018 18:00,925,774,21,11,155,15
47122,6/30/2018 18:00,1000,97,22.8,18.6,105,10
47122,7/1/2018 0:00,20,26780,-47.9,-80.9,100,28
47122,7/1/2018 0:00,30,24150,-52.9,-84.9,40,21
47122,7/1/2018 0:00,50,20900,-57.9,-87.9,85,6
47122,7/1/2018 0:00,70,18810,-62.3,-69.3,215,7
47122,7/1/2018 0:00,100,16610,-64.9,-72.9,250,26
47122,7/1/2018 0:00,150,14160,-71.1,-79.1,215,64
47122,7/1/2018 0:00,200,12390,-54.1,-61.1,210,49
47122,7/1/2018 0:00,250,10910,-40.7,-45.2,215,46
47122,7/1/2018 0:00,300,9640,-30.1,-32.1,210,51
47122,7/1/2018 0:00,400,7530,-15.3,-15.7,205,45
47122,7/1/2018 0:00,500,5810,-6.1,-6.2,200,43
47122,7/1/2018 0:00,700,3110,7.2,7.1,195,50
47122,7/1/2018 0:00,850,1484,14.6,14.4,150,21
47122,7/1/2018 0:00,925,764,17.2,14,90,24
47122,7/1/2018 0:00,1000,94,20.2,17.9,75,8
47122,7/1/2018 6:00,70,18810,-61.7,-83.7,290,9
47122,7/1/2018 6:00,100,16630,-65.3,-93.3,245,16
47122,7/1/2018 6:00,150,14180,-69.1,-85.1,210,45
47122,7/1/2018 6:00,200,12390,-52.5,-65.5,215,54
47122,7/1/2018 6:00,250,10910,-39.5,-46.5,205,49
47122,7/1/2018 6:00,300,9640,-29.1,-33.7,200,48
47122,7/1/2018 6:00,400,7520,-16.1,-18.4,195,61
47122,7/1/2018 6:00,500,5810,-7.7,-8.6,195,58
47122,7/1/2018 6:00,700,3100,6.6,6.5,215,38
47122,7/1/2018 6:00,850,1478,15.2,13.9,235,16
47122,7/1/2018 6:00,925,755,18.6,15.3,205,15
47122,7/1/2018 6:00,1000,82,21.6,18.7,140,11
47122,7/1/2018 12:00,400,7540,-15.7,-17,205,46
47122,7/1/2018 12:00,500,5820,-6.3,-6.6,190,61
47122,7/1/2018 12:00,700,3116,7,6.8,195,41
47122,7/1/2018 12:00,850,1489,16,14.2,240,23
47122,7/1/2018 12:00,925,765,18.4,14.8,190,9
47122,7/1/2018 12:00,1000,92,20.8,18.1,110,12
47122,7/1/2018 18:00,100,16600,-66.3,-73.3,255,13
47122,7/1/2018 18:00,150,14130,-64.3,-71.3,225,37
47122,7/1/2018 18:00,200,12360,-55.3,-60.3,195,48
47122,7/1/2018 18:00,250,10890,-41.9,-45.9,205,48
47122,7/1/2018 18:00,300,9620,-31.1,-32.8,200,50
47122,7/1/2018 18:00,400,7520,-16.1,-16.4,195,53
47122,7/1/2018 18:00,500,5800,-6.5,-6.6,185,59
47122,7/1/2018 18:00,700,3101,6.6,6.5,220,28
47122,7/1/2018 18:00,850,1476,14.4,14.2,250,27
47122,7/1/2018 18:00,925,756,17,15.5,200,16
47122,7/1/2018 18:00,1000,86,20,18.2,120,13
47122,7/2/2018 0:00,20,26750,-49.5,-82.5,105,26
47122,7/2/2018 0:00,30,24120,-54.7,-85.7,75,26
47122,7/2/2018 0:00,50,20900,-60.7,-89.7,20,13
47122,7/2/2018 0:00,70,18810,-63.1,-92.1,195,4
47122,7/2/2018 0:00,100,16630,-64.3,-92.3,275,17
47122,7/2/2018 0:00,150,14140,-66.7,-78.7,205,49
47122,7/2/2018 0:00,200,12360,-54.1,-63.1,175,57
47122,7/2/2018 0:00,250,10880,-41.1,-50.1,185,57
47122,7/2/2018 0:00,300,9620,-31.5,-39.5,205,49
47122,7/2/2018 0:00,400,7520,-16.7,-19.5,215,48
47122,7/2/2018 0:00,500,5810,-7.1,-8.4,225,31
47122,7/2/2018 0:00,700,3110,7.4,6.1,220,34
47122,7/2/2018 0:00,850,1477,15.2,15,230,34
47122,7/2/2018 0:00,925,752,20.2,16.1,205,22
47122,7/2/2018 0:00,1000,77,21.2,18.5,115,7
47122,7/2/2018 6:00,250,10890,-41.7,-48.7,205,65
47122,7/2/2018 6:00,300,9620,-32.5,-36.8,220,52
47122,7/2/2018 6:00,400,7540,-17.7,-49.7,220,40
47122,7/2/2018 6:00,500,5830,-6.7,-11.7,230,35
47122,7/2/2018 6:00,700,3120,8.4,6.6,235,24
47122,7/2/2018 6:00,850,1485,17.4,15.3,225,23
47122,7/2/2018 6:00,925,756,20.4,18.5,220,16
47122,7/2/2018 6:00,1000,73,26.6,21.6,165,8
47122,7/2/2018 12:00,70,18800,-66.7,-72.7,15,17
47122,7/2/2018 12:00,100,16650,-65.3,-71.3,330,14
47122,7/2/2018 12:00,150,14160,-60.7,-65.7,295,51
47122,7/2/2018 12:00,200,12350,-55.7,-59.9,240,42
47122,7/2/2018 12:00,250,10890,-42.5,-45.5,205,28
47122,7/2/2018 12:00,300,9630,-31.9,-32.7,235,24
47122,7/2/2018 12:00,400,7530,-16.5,-16.6,270,30
47122,7/2/2018 12:00,500,5820,-6.5,-6.6,215,22
47122,7/2/2018 12:00,700,3112,8,7.9,220,19
47122,7/2/2018 12:00,850,1480,16.2,16,210,31
47122,7/2/2018 12:00,925,752,20,19.1,195,19
47122,7/2/2018 12:00,1000,73,23.4,21.9,100,8
47122,7/2/2018 18:00,300,9640,-31.7,-64.7,290,22
47122,7/2/2018 18:00,400,7540,-14.9,-36.9,305,11
47122,7/2/2018 18:00,500,5820,-6.3,-7.3,310,5
47122,7/2/2018 18:00,700,3109,8.6,7.8,195,21
47122,7/2/2018 18:00,850,1472,17.6,16.5,205,16
47122,7/2/2018 18:00,925,740,22.2,18.4,160,12
47122,7/2/2018 18:00,1000,58,23,20.9,85,2
47122,7/3/2018 0:00,10,31400,-39.9,-75.9,100,30
47122,7/3/2018 0:00,20,26730,-47.1,-80.1,100,24
47122,7/3/2018 0:00,30,24080,-53.1,-85.1,75,23
47122,7/3/2018 0:00,50,20880,-59.1,-89.1,85,25
47122,7/3/2018 0:00,70,18800,-69.7,-96.7,340,18
47122,7/3/2018 0:00,100,,,,,
47122,7/3/2018 0:00,150,14210,-59.9,-89.9,300,27
47122,7/3/2018 0:00,200,12380,-51.3,-83.3,320,16
47122,7/3/2018 0:00,250,10900,-41.9,-67.9,250,12
47122,7/3/2018 0:00,300,9630,-30.3,-69.3,240,8
47122,7/3/2018 0:00,400,7520,-15.7,-48.7,65,5
47122,7/3/2018 0:00,500,5800,-5.1,-11.1,120,9
47122,7/3/2018 0:00,700,3086,7.4,6.4,170,13
47122,7/3/2018 0:00,850,1453,17.4,15.4,85,5
47122,7/3/2018 0:00,925,721,22.4,16.4,145,10
47122,7/3/2018 0:00,1000,,,,,
47122,7/3/2018 6:00,400,7510,-13.1,-58.1,130,7
47122,7/3/2018 6:00,500,5780,-3.1,-26.1,55,14
47122,7/3/2018 6:00,700,3058,8.8,6.9,70,16
47122,7/3/2018 6:00,850,1416,18,15.4,90,16
47122,7/3/2018 6:00,925,684,23.6,17.6,75,14
47122,7/3/2018 6:00,1000,,,,,
47122,7/3/2018 12:00,300,9620,-29.5,-41.5,270,19
47122,7/3/2018 12:00,400,7500,-13.3,-19.3,315,7
47122,7/3/2018 12:00,500,,,,,
47122,7/3/2018 12:00,700,3039,10,8.1,45,15
47122,7/3/2018 12:00,850,1395,19.6,16.5,50,17
47122,7/3/2018 12:00,925,660,23.2,17.2,85,17
47122,7/3/2018 12:00,1000,,,,,
47122,7/3/2018 18:00,10,31410,-39.9,-75.9,90,29
47122,7/3/2018 18:00,20,26750,-47.1,-80.1,100,24
47122,7/3/2018 18:00,30,24100,-54.3,-85.3,90,15
47122,7/3/2018 18:00,50,20870,-60.9,-89.9,65,20
47122,7/3/2018 18:00,70,18810,-68.1,-95.1,20,17
47122,7/3/2018 18:00,100,16700,-69.5,-96.5,295,14
47122,7/3/2018 18:00,150,14220,-59.1,-89.1,320,47
47122,7/3/2018 18:00,200,12390,-50.1,-73.1,315,47
47122,7/3/2018 18:00,250,10890,-38.5,-47.5,325,56
47122,7/3/2018 18:00,300,9610,-27.3,-49.3,325,48
47122,7/3/2018 18:00,400,7480,-15.5,-22.5,280,16
47122,7/3/2018 18:00,500,5760,-3.7,-10.7,290,19
47122,7/3/2018 18:00,700,3023,10,8,15,17
47122,7/3/2018 18:00,850,1385,17.4,16.2,355,6
47122,7/3/2018 18:00,925,653,22.2,17.2,25,10
47122,7/3/2018 18:00,1000,,,,,
47122,7/4/2018 0:00,10,31390,-41.3,-76.3,80,31
47122,7/4/2018 0:00,20,26720,-50.3,-82.3,115,21
47122,7/4/2018 0:00,30,24090,-52.3,-84.3,75,22
47122,7/4/2018 0:00,50,20850,-63.1,-92.1,65,13
47122,7/4/2018 0:00,70,18800,-69.3,-96.3,360,17
47122,7/4/2018 0:00,100,16680,-69.9,-96.9,295,19
47122,7/4/2018 0:00,150,14220,-60.1,-89.1,300,35
47122,7/4/2018 0:00,200,12380,-49.7,-69.7,310,58
47122,7/4/2018 0:00,250,10890,-38.9,-44.9,300,66
47122,7/4/2018 0:00,300,9610,-28.5,-39.5,290,35
47122,7/4/2018 0:00,400,7480,-14.3,-27.3,295,33
47122,7/4/2018 0:00,500,5760,-5.1,-9.7,290,19
47122,7/4/2018 0:00,700,3037,10,6.2,345,14
47122,7/4/2018 0:00,850,1398,17,16.5,320,10
47122,7/4/2018 0:00,925,667,21.4,18,310,7
47122,7/4/2018 0:00,1000,,,,,
47122,7/4/2018 6:00,10,31440,-40.3,-76.3,110,24
47122,7/4/2018 6:00,20,26780,-44.7,-78.7,70,19
47122,7/4/2018 6:00,30,24110,-51.3,-83.3,95,13
47122,7/4/2018 6:00,50,20870,-61.5,-90.5,70,17
47122,7/4/2018 6:00,70,18820,-65.9,-93.9,55,14
47122,7/4/2018 6:00,100,16690,-69.9,-96.9,285,19
47122,7/4/2018 6:00,150,14230,-59.7,-89.7,300,41
47122,7/4/2018 6:00,200,12400,-51.3,-58.3,295,74
47122,7/4/2018 6:00,250,10900,-37.9,-42.5,285,65
47122,7/4/2018 6:00,300,9620,-28.9,-35.9,285,40
